,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2007-10-30,21-219,GSW,,UTA,L (-21),0,12:01,2,4,.500,2,3,.667,0,0,,0,0,0,0,0,0,1,0,6,3.0,-11
1,2,2,2007-11-02,21-222,GSW,@,LAC,L (-6),0,13:52,2,5,.400,1,3,.333,0,0,,0,0,0,3,0,0,1,1,5,3.0,-3
2,3,3,2007-11-03,21-223,GSW,@,UTA,L (-23),0,15:23,1,6,.167,0,2,.000,0,0,,1,2,3,1,0,0,1,1,2,-1.2,-7
3,4,4,2007-11-08,21-228,GSW,,DAL,L (-5),0,7:44,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3,0.3,-1
4,5,5,2007-11-14,21-234,GSW,,DET,L (-7),0,4:34,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-5
5,6,6,2007-11-16,21-236,GSW,,LAC,W (+17),0,2:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
6,7,7,2007-11-18,21-238,GSW,@,TOR,W (+6),0,3:54,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-9
7,8,8,2007-11-20,21-240,GSW,@,NYK,W (+26),0,9:24,1,4,.250,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,0.6,+4
8,9,9,2007-11-21,21-241,GSW,@,BOS,L (-23),0,22:28,1,9,.111,0,3,.000,2,3,.667,1,2,3,0,1,0,0,0,4,0.0,-9
9,10,10,2007-11-26,21-246,GSW,,PHO,W (+15),0,1:01,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
10,11,11,2007-12-11,21-261,GSW,,SAS,W (+12),0,1:47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4
11,12,12,2007-12-12,21-262,GSW,@,POR,L (-10),0,8:28,1,3,.333,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,3,3.0,-2
12,13,13,2007-12-16,21-266,GSW,@,DET,L (-22),0,15:52,2,4,.500,1,2,.500,0,0,,0,1,1,1,1,0,2,2,5,2.2,+1
13,14,14,2007-12-17,21-267,GSW,@,MEM,W (+8),0,1:35,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,0.6,0
14,15,15,2007-12-19,21-269,GSW,@,MIN,W (+13),0,7:06,0,3,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-8
15,16,16,2008-01-02,21-283,GSW,@,DAL,L (-22),0,3:56,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-3
16,17,17,2008-01-04,21-285,GSW,,NOH,L (-12),0,1:21,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.7,+4
17,18,18,2008-01-09,21-290,GSW,@,POR,L (-18),0,13:08,4,6,.667,1,3,.333,0,0,,0,0,0,0,0,0,2,0,9,4.4,+4
18,19,19,2008-01-19,21-300,GSW,@,MIL,W (+20),0,2:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
19,20,20,2008-01-24,21-305,GSW,,NJN,W (+2),0,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,4,0,-1.6,-3
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2008-02-01,21-313,GSW,,CHA,W (+31),0,14:02,2,5,.400,1,1,1.000,2,2,1.000,0,1,1,2,0,0,1,2,7,4.2,-5
22,22,22,2008-03-05,21-346,GSW,@,CHA,L (-9),0,0:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
23,23,23,2008-03-19,21-360,GSW,@,LAC,W (+16),0,3:04,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-7
24,24,24,2008-03-27,22-002,GSW,,POR,W (+16),0,4:06,1,3,.333,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,0,5,3.3,-3
25,25,25,2008-03-29,22-004,GSW,@,DEN,L (-7),0,0:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
26,26,26,2008-03-30,22-005,GSW,,DAL,W (+10),0,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
27,27,27,2008-04-01,22-007,GSW,@,SAS,L (-24),0,4:38,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+6
28,28,28,2008-04-02,22-008,GSW,@,DAL,L (-25),0,5:58,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,+2
29,29,29,2008-04-04,22-010,GSW,@,MEM,W (+31),0,22:38,6,11,.545,1,3,.333,0,0,,1,3,4,2,0,0,2,2,13,7.9,+12
30,30,30,2008-04-06,22-012,GSW,@,NOH,L (-12),0,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
31,31,31,2008-04-12,22-018,GSW,,LAC,W (+6),0,8:05,2,3,.667,0,1,.000,1,2,.500,0,1,1,1,1,0,0,1,5,4.9,-2
32,32,32,2008-04-14,22-020,GSW,@,PHO,L (-6),0,6:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7
33,33,33,2008-04-16,22-022,GSW,,SEA,L (-5),0,18:42,6,10,.600,5,6,.833,0,0,,0,0,0,2,1,0,0,0,17,14.8,+11
