,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2007-10-31,22-184,DAL,@,CLE,W (+18),0,16:29,1,4,.250,0,0,,4,4,1.000,0,3,3,0,0,1,1,3,6,3.0,-1
1,2,2,2007-11-02,22-186,DAL,@,ATL,L (-7),0,27:22,3,6,.500,0,0,,4,4,1.000,4,3,7,1,0,2,1,3,10,10.6,-14
2,3,3,2007-11-03,22-187,DAL,,SAC,W (+21),0,20:08,4,6,.667,0,0,,3,3,1.000,2,1,3,2,0,2,2,3,11,9.7,+6
3,4,4,2007-11-08,22-192,DAL,@,GSW,W (+5),0,32:10,3,7,.429,0,0,,4,4,1.000,5,7,12,0,0,2,3,3,10,9.1,+4
4,5,5,2007-11-10,22-194,DAL,@,POR,L (-9),0,24:07,5,9,.556,0,0,,3,3,1.000,2,5,7,0,0,0,1,4,13,9.0,-1
5,6,6,2007-11-13,22-197,DAL,,PHI,W (+15),0,19:32,2,8,.250,0,0,,4,5,.800,1,2,3,0,0,1,1,0,8,3.8,-10
6,7,7,2007-11-15,22-199,DAL,,SAS,W (+13),0,21:29,1,4,.250,0,0,,4,4,1.000,0,4,4,2,0,0,3,2,6,2.4,0
7,8,8,2007-11-17,22-201,DAL,,MEM,W (+3),0,19:05,4,6,.667,0,1,.000,3,4,.750,1,5,6,0,0,1,2,3,11,7.7,-13
8,9,9,2007-11-20,22-204,DAL,,TOR,W (+6),0,9:41,0,2,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,-0.5,-8
9,10,10,2007-11-21,22-205,DAL,@,HOU,W (+6),0,32:07,6,12,.500,0,0,,5,5,1.000,1,5,6,3,0,1,0,1,17,15.6,+6
10,11,11,2007-11-23,22-207,DAL,@,IND,L (-4),0,29:51,4,10,.400,0,2,.000,5,7,.714,4,5,9,0,0,0,3,3,13,6.9,-11
11,12,12,2007-11-24,22-208,DAL,@,MIL,L (-2),0,17:40,5,8,.625,0,0,,2,4,.500,0,3,3,0,1,1,1,3,12,8.0,-6
12,13,13,2007-11-26,22-210,DAL,,WAS,L (-12),0,13:47,1,4,.250,0,0,,4,4,1.000,0,3,3,0,0,0,1,3,6,2.3,-8
13,14,14,2007-11-28,22-212,DAL,,MIN,W (+6),0,22:16,5,6,.833,0,0,,5,5,1.000,2,1,3,0,1,1,0,0,15,16.2,+2
