,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2007-12-19,29-220,ATL,,MIA,W (+3),0,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
1,2,2,2008-01-16,29-248,SAC,@,TOR,L (-25),0,28:53,7,12,.583,4,7,.571,1,2,.500,2,4,6,0,0,0,4,1,19,11.2,-17
2,3,3,2008-01-18,29-250,SAC,@,DET,W (+7),0,29:50,6,13,.462,2,5,.400,2,2,1.000,0,5,5,4,0,0,4,3,16,8.4,+16
3,4,4,2008-01-19,29-251,SAC,@,IND,W (+6),0,30:16,3,12,.250,2,3,.667,3,4,.750,0,4,4,4,2,0,1,2,11,7.6,-3
4,5,5,2008-01-22,29-254,SAC,,NJN,W (+34),1,28:45,5,11,.455,3,5,.600,2,2,1.000,0,3,3,7,1,1,1,2,15,15.0,+18
5,6,6,2008-01-23,29-255,SAC,@,LAC,L (-26),1,35:24,6,14,.429,1,4,.250,3,4,.750,0,3,3,5,0,1,4,0,16,9.3,-17
6,7,7,2008-01-25,29-257,SAC,@,UTA,L (-14),1,37:03,4,11,.364,1,3,.333,2,2,1.000,0,6,6,4,1,0,2,4,11,6.9,-12
7,8,8,2008-01-27,29-259,SAC,@,SEA,W (+2),1,29:04,5,11,.455,2,3,.667,1,2,.500,0,3,3,6,2,0,4,1,13,9.6,+2
8,9,9,2008-01-30,29-262,SAC,,CHA,W (+14),1,34:24,5,13,.385,0,2,.000,0,0,,0,3,3,7,1,0,3,0,10,6.7,+6
9,10,10,2008-02-01,29-264,SAC,,NOH,W (+9),1,38:41,7,18,.389,1,5,.200,0,1,.000,2,4,6,7,2,0,1,5,15,11.3,+5
10,11,11,2008-02-02,29-265,SAC,,CHI,W (+4),1,30:11,1,9,.111,0,1,.000,2,3,.667,1,0,1,7,4,0,4,4,4,1.7,+18
11,12,12,2008-02-06,29-269,SAC,,SEA,L (-13),1,29:29,4,15,.267,0,5,.000,2,2,1.000,2,3,5,3,2,0,2,2,10,4.7,-11
12,13,13,2008-02-08,29-271,SAC,,UTA,W (+13),1,23:11,3,6,.500,1,2,.500,0,0,,1,3,4,6,1,0,3,1,7,7.4,-8
13,14,14,2008-02-09,29-272,SAC,@,GSW,L (-3),1,33:06,10,21,.476,2,6,.333,2,3,.667,1,1,2,7,1,0,4,5,24,13.8,-5
14,15,15,2008-02-12,29-275,SAC,@,MEM,L (-13),1,39:29,7,16,.438,4,8,.500,0,0,,2,2,4,4,1,0,0,4,18,13.8,-15
15,16,16,2008-02-13,29-276,SAC,@,HOU,L (-2),1,25:13,5,10,.500,1,2,.500,3,4,.750,0,1,1,4,1,0,1,0,14,11.7,-4
16,17,17,2008-02-19,29-282,ATL,@,LAL,L (-29),1,16:10,1,5,.200,0,4,.000,3,4,.750,0,0,0,3,1,0,2,4,5,1.0,-18
17,18,18,2008-02-20,29-283,ATL,@,SAC,L (-12),1,30:24,6,10,.600,4,5,.800,1,3,.333,0,1,1,3,0,0,2,2,17,11.2,-14
18,19,19,2008-02-22,29-285,ATL,@,GSW,W (+7),1,24:27,5,9,.556,3,7,.429,4,4,1.000,0,3,3,7,1,1,4,0,17,16.2,+5
19,20,20,2008-02-23,29-286,ATL,@,UTA,L (-6),1,33:33,6,14,.429,4,7,.571,2,2,1.000,0,1,1,9,0,0,3,5,18,12.2,+12
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2008-02-25,29-288,ATL,@,SAS,L (-15),1,36:12,1,11,.091,0,5,.000,0,2,.000,1,4,5,5,1,0,4,2,2,-4.5,-8
