,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,,2013-10-30,22-297,POR,@,PHO,L (-13),Did Not Play,,,,,,,,,,,,,,,,,,,,,
1,2,1,2013-11-01,22-299,POR,@,DEN,W (+15),0,1:22,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
2,3,,2013-11-02,22-300,POR,,SAS,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
3,4,2,2013-11-05,22-303,POR,,HOU,L (-15),0,1:11,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,+1
4,5,,2013-11-08,22-306,POR,,SAC,W (+13),Did Not Play,,,,,,,,,,,,,,,,,,,,,
5,6,,2013-11-09,22-307,POR,@,SAC,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
6,7,,2013-11-11,22-309,POR,,DET,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,8,,2013-11-13,22-311,POR,,PHO,W (+1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
8,9,3,2013-11-15,22-313,POR,@,BOS,W (+13),0,1:24,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
9,10,,2013-11-17,22-315,POR,@,TOR,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
10,11,,2013-11-18,22-316,POR,@,BRK,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
11,12,,2013-11-20,22-318,POR,@,MIL,W (+9),Did Not Play,,,,,,,,,,,,,,,,,,,,,
12,13,,2013-11-22,22-320,POR,,CHI,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
13,14,4,2013-11-23,22-321,POR,@,GSW,W (+12),0,0:59,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-1
14,15,5,2013-11-25,22-323,POR,,NYK,W (+11),0,7:16,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,1,0,-0.1,+6
15,16,6,2013-11-27,22-325,POR,@,PHO,L (-14),0,5:13,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4,3.7,+8
16,17,,2013-12-01,22-329,POR,@,LAL,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
17,18,,2013-12-02,22-330,POR,,IND,W (+4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
18,19,,2013-12-04,22-332,POR,,OKC,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
19,20,7,2013-12-06,22-334,POR,,UTA,W (+32),0,12:00,2,7,.286,0,2,.000,0,0,,0,2,2,4,0,0,1,1,4,1.9,-6
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2013-12-07,22-335,POR,,DAL,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
22,22,,2013-12-09,22-337,POR,@,UTA,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
23,23,,2013-12-12,22-340,POR,,HOU,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
24,24,8,2013-12-14,22-342,POR,@,PHI,W (+34),0,11:25,1,3,.333,0,1,.000,0,0,,1,2,3,2,2,0,2,2,2,2.2,-1
25,25,,2013-12-15,22-343,POR,@,DET,W (+2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
26,26,,2013-12-17,22-345,POR,@,CLE,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
27,27,,2013-12-18,22-346,POR,@,MIN,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
28,28,,2013-12-21,22-349,POR,,NOP,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
29,29,,2013-12-26,22-354,POR,,LAC,W (+4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
30,30,,2013-12-28,22-356,POR,,MIA,L (-1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
31,31,,2013-12-30,22-358,POR,@,NOP,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
32,32,,2013-12-31,22-359,POR,@,OKC,W (+4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
33,33,9,2014-01-02,22-361,POR,,CHA,W (+30),0,8:47,4,5,.800,2,2,1.000,0,0,,1,2,3,1,0,0,0,0,10,10.1,+3
34,34,,2014-01-04,22-363,POR,,PHI,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
