,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2013-10-30,26-325,SAS,,MEM,W (+7),0,1:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-8
1,2,2,2013-11-01,26-327,SAS,@,LAL,W (+6),0,12:06,0,4,.000,0,0,,0,0,,1,2,3,1,0,0,2,2,0,-3.6,-11
2,3,3,2013-11-02,26-328,SAS,@,POR,L (-10),0,7:25,1,1,1.000,0,0,,0,0,,2,0,2,1,0,0,0,1,2,3.4,-1
3,4,,2013-11-05,26-331,SAS,@,DEN,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
4,5,,2013-11-06,26-332,SAS,,PHO,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
5,6,4,2013-11-08,26-334,SAS,,GSW,W (+2),0,15:53,2,7,.286,0,0,,1,2,.500,1,5,6,0,0,0,2,5,5,-1.3,-1
6,7,5,2013-11-10,26-336,SAS,@,NYK,W (+31),0,6:59,0,3,.000,0,0,,0,0,,1,1,2,2,0,0,0,2,0,-0.5,-6
7,8,6,2013-11-11,26-337,SAS,@,PHI,W (+24),0,3:18,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,+1
8,9,7,2013-11-13,26-339,SAS,,WAS,W (+13),0,5:09,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-12
9,10,8,2013-11-15,26-341,SAS,@,UTA,W (+9),0,0:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
10,11,,2013-11-20,26-346,SAS,,BOS,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
11,12,,2013-11-22,26-348,SAS,@,MEM,W (+16),Did Not Play,,,,,,,,,,,,,,,,,,,,,
12,13,9,2013-11-23,26-349,SAS,,CLE,W (+30),0,21:14,2,4,.500,0,0,,2,2,1.000,2,3,5,2,0,0,1,3,6,5.5,0
13,14,,2013-11-25,26-351,SAS,,NOP,W (+19),Inactive,,,,,,,,,,,,,,,,,,,,,
14,15,,2013-11-27,26-353,SAS,@,OKC,L (-6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
15,16,10,2013-11-29,26-355,SAS,@,ORL,W (+18),0,6:28,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,0,2,0.6,-5
16,17,,2013-11-30,26-356,SAS,,HOU,L (-6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
17,18,,2013-12-02,26-358,SAS,,ATL,W (+2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
18,19,11,2013-12-07,26-363,SAS,,IND,L (-11),0,6:06,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,0,2,0.9,+16
19,20,12,2013-12-10,27-001,SAS,@,TOR,W (+13),0,20:50,7,9,.778,0,0,,0,0,,4,2,6,1,0,0,1,4,14,12.0,+19
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2013-12-11,27-002,SAS,@,MIL,W (+32),Did Not Play,,,,,,,,,,,,,,,,,,,,,
22,22,,2013-12-13,27-004,SAS,,MIN,W (+7),Inactive,,,,,,,,,,,,,,,,,,,,,
23,23,13,2013-12-14,27-005,SAS,@,UTA,W (+16),0,16:46,4,8,.500,0,0,,1,1,1.000,2,6,8,2,0,0,0,1,9,9.2,+11
24,24,,2013-12-16,27-007,SAS,@,LAC,L (-23),Did Not Play,,,,,,,,,,,,,,,,,,,,,
25,25,,2013-12-18,27-009,SAS,@,PHO,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
26,26,14,2013-12-19,27-010,SAS,@,GSW,W (+2),1,8:53,1,5,.200,0,0,,0,0,,2,1,3,0,0,0,2,0,2,-1.4,-11
27,27,15,2013-12-21,27-012,SAS,,OKC,L (-13),0,1:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0,-2.5,-2
28,28,16,2013-12-23,27-014,SAS,,TOR,W (+13),0,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
29,29,17,2013-12-25,27-016,SAS,,HOU,L (-13),0,2:27,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,+1
30,30,,2013-12-26,27-017,SAS,@,DAL,W (+9),Did Not Play,,,,,,,,,,,,,,,,,,,,,
31,31,18,2013-12-29,27-020,SAS,,SAC,W (+8),0,10:36,2,4,.500,0,0,,0,0,,1,2,3,0,0,0,0,2,4,2.5,+8
32,32,19,2013-12-31,27-022,SAS,,BRK,W (+21),0,8:24,3,4,.750,0,0,,0,0,,2,1,3,0,0,0,1,2,6,4.3,-6
33,33,,2014-01-02,27-024,SAS,,NYK,L (-4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
34,34,20,2014-01-04,27-026,SAS,,LAC,W (+24),0,4:57,3,4,.750,0,0,,0,0,,2,0,2,0,0,0,0,0,6,5.8,+3
35,35,,2014-01-07,27-029,SAS,@,MEM,W (+2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
36,36,21,2014-01-08,27-030,SAS,,DAL,W (+22),0,7:20,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,0,2,0.0,-8
37,37,22,2014-01-12,27-034,SAS,,MIN,W (+18),0,5:39,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,1,0,2,2.4,+3
38,38,23,2014-01-13,27-035,SAS,@,NOP,W (+6),0,8:44,0,1,.000,0,0,,2,2,1.000,0,5,5,1,0,0,0,1,2,3.1,-11
39,39,24,2014-01-15,27-037,SAS,,UTA,W (+4),0,4:45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-3
40,40,,2014-01-17,27-039,SAS,,POR,L (-9),Did Not Play,,,,,,,,,,,,,,,,,,,,,
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,25,2014-01-19,27-041,SAS,,MIL,W (+28),0,15:19,4,6,.667,0,0,,1,1,1.000,1,5,6,0,0,1,2,1,9,6.9,+12
43,42,,2014-01-22,27-044,SAS,,OKC,L (-6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
