,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2003-10-29,26-322,ATL,@,NOH,L (-5),1,39:00,5,15,.333,0,0,,0,0,,3,13,16,2,1,0,1,3,10,7.7,-1
1,2,2,2003-10-31,26-324,ATL,@,CHI,L (-6),1,29:00,4,13,.308,0,0,,2,2,1.000,2,8,10,4,0,1,0,6,10,7.4,-4
2,3,3,2003-11-01,26-325,ATL,,IND,L (-4),1,43:00,8,14,.571,1,2,.500,9,10,.900,1,9,10,3,0,1,4,2,26,20.4,-8
3,4,4,2003-11-03,26-327,ATL,,NOH,W (+10),1,38:00,8,13,.615,0,0,,2,4,.500,4,5,9,2,0,1,0,2,18,16.9,+15
4,5,5,2003-11-05,26-329,ATL,@,GSW,L (-27),1,29:00,2,9,.222,0,0,,4,8,.500,3,9,12,1,2,0,3,4,8,3.8,-12
5,6,6,2003-11-08,26-332,ATL,@,POR,L (-7),1,34:00,6,11,.545,1,2,.500,5,6,.833,1,4,5,3,0,0,4,1,18,11.9,+2
6,7,7,2003-11-09,26-333,ATL,@,SEA,W (+10),1,36:00,6,17,.353,0,0,,2,2,1.000,2,9,11,5,2,0,2,3,14,10.9,+18
7,8,8,2003-11-11,26-335,ATL,@,LAC,L (-12),1,34:00,8,13,.615,1,2,.500,6,7,.857,2,3,5,5,2,0,5,3,23,18.3,-13
8,9,9,2003-11-12,26-336,ATL,@,PHO,W (+5),1,37:00,7,10,.700,0,1,.000,2,2,1.000,4,4,8,2,2,1,1,3,16,17.7,+6
9,10,10,2003-11-15,26-339,ATL,,NJN,L (-15),1,37:00,3,12,.250,0,0,,6,6,1.000,1,3,4,2,0,0,1,5,12,4.8,-15
10,11,11,2003-11-17,26-341,ATL,,WAS,L (-9),1,39:00,7,15,.467,1,2,.500,5,5,1.000,4,6,10,0,4,1,5,4,20,15.0,-2
11,12,12,2003-11-18,26-342,ATL,@,MIL,W (+8),1,35:00,8,15,.533,0,0,,11,12,.917,3,8,11,1,0,2,1,2,27,24.1,+4
12,13,13,2003-11-21,26-345,ATL,@,SAS,L (-39),1,27:00,6,13,.462,0,1,.000,4,6,.667,3,4,7,0,3,0,2,1,16,12.4,-30
13,14,14,2003-11-22,26-346,ATL,,CLE,W (+9),1,34:00,10,15,.667,0,1,.000,6,6,1.000,3,6,9,5,1,0,2,0,26,25.9,+11
14,15,15,2003-11-24,26-348,ATL,,DET,L (-5),1,39:00,9,21,.429,0,1,.000,8,8,1.000,4,10,14,3,0,0,3,3,26,18.6,-1
15,16,16,2003-11-26,26-350,ATL,,TOR,L (-2),1,45:00,13,20,.650,0,0,,4,4,1.000,2,11,13,3,0,0,2,3,30,24.8,+1
16,17,17,2003-11-28,26-352,ATL,,MIA,W (+12),1,36:00,11,14,.786,0,0,,12,13,.923,4,8,12,0,3,1,2,2,34,34.3,+16
17,18,18,2003-11-29,26-353,ATL,@,PHI,L (-12),1,36:00,7,13,.538,0,1,.000,3,3,1.000,4,6,10,4,1,0,2,1,17,16.7,+3
18,19,19,2003-12-02,26-356,ATL,,MIL,L (-12),1,35:00,9,15,.600,0,0,,8,8,1.000,3,2,5,2,0,0,4,3,26,18.0,-8
19,20,20,2003-12-05,26-359,ATL,@,TOR,L (-5),1,35:00,3,8,.375,0,1,.000,9,10,.900,4,8,12,1,0,0,2,1,15,13.7,-9
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2003-12-06,26-360,ATL,@,CLE,L (-10),1,43:00,17,27,.630,0,1,.000,9,10,.900,6,6,12,2,1,0,4,4,43,33.3,-8
22,22,22,2003-12-09,26-363,ATL,,DEN,W (+14),1,36:00,10,15,.667,0,0,,2,3,.667,3,6,9,5,1,0,2,3,22,20.3,+13
23,23,23,2003-12-10,26-364,ATL,@,MEM,L (-13),1,37:00,3,14,.214,0,0,,6,8,.750,3,12,15,3,0,1,3,3,12,6.9,-16
24,24,24,2003-12-12,27-001,ATL,@,IND,L (-11),1,39:00,8,14,.571,0,0,,3,4,.750,1,7,8,2,0,0,3,0,19,13.2,-8
25,25,25,2003-12-13,27-002,ATL,,ORL,L (-3),1,39:00,10,19,.526,0,0,,5,5,1.000,1,5,6,4,0,0,1,5,25,17.7,+3
26,26,26,2003-12-16,27-005,ATL,@,MIA,L (-18),1,34:00,5,18,.278,0,0,,6,7,.857,4,5,9,3,1,1,2,3,16,9.9,-9
