,G,Opponent,Home_away,Tm,Opp
0,1,Indiana Pacers,0,88,90
1,2,Brooklyn Nets,1,100,107
2,3,Minnesota Timberwolves,0,105,86
3,4,Oklahoma City Thunder,1,88,108
4,5,Dallas Mavericks,1,104,109
5,6,Philadelphia 76ers,0,83,93
6,7,Utah Jazz,0,133,140
7,8,Indiana Pacers,1,74,72
8,9,Boston Celtics,1,89,107
9,10,Orlando Magic,0,97,86
10,11,Philadelphia 76ers,1,98,106
11,12,Charlotte Bobcats,1,97,98
12,13,Detroit Pistons,1,90,91
13,14,San Antonio Spurs,0,106,111
14,15,Houston Rockets,1,101,117
15,16,Memphis Grizzlies,1,82,103
16,17,Phoenix Suns,0,101,97
17,18,Denver Nuggets,1,110,113
18,19,Sacramento Kings,1,100,107
19,20,Utah Jazz,1,99,131
21,21,Los Angeles Clippers,1,83,102
22,22,Portland Trail Blazers,1,74,92
23,23,Brooklyn Nets,0,88,94
24,24,Dallas Mavericks,0,95,74
25,25,Houston Rockets,0,103,96
26,26,Cleveland Cavaliers,1,113,99
27,27,Detroit Pistons,0,97,91
28,28,Orlando Magic,0,93,90
29,29,San Antonio Spurs,1,80,100
30,30,New Orleans Hornets,1,104,97
31,31,Orlando Magic,1,123,88
32,32,Portland Trail Blazers,0,102,79
33,33,Sacramento Kings,0,96,105
34,34,Oklahoma City Thunder,0,92,104
35,35,Philadelphia 76ers,0,90,72
36,36,Charlotte Bobcats,0,99,78
37,37,Milwaukee Bucks,0,96,107
38,38,Brooklyn Nets,1,106,113
39,39,Chicago Bulls,0,105,107
40,40,Philadelphia 76ers,1,101,108
42,41,Los Angeles Lakers,0,108,103
43,42,Miami Heat,1,116,123
44,43,Orlando Magic,1,97,95
45,44,Cleveland Cavaliers,0,98,99
46,45,Golden State Warriors,0,102,114
47,46,Atlanta Hawks,1,92,93
48,47,Los Angeles Clippers,0,98,73
49,48,Miami Heat,0,85,100
50,49,Boston Celtics,0,95,99
51,50,Indiana Pacers,1,100,98
52,51,New Orleans Hornets,0,102,89
53,52,Denver Nuggets,0,109,108
54,53,New York Knicks,1,92,88
55,54,Washington Wizards,1,96,88
56,55,Memphis Grizzlies,0,82,88
57,56,New York Knicks,0,100,98
58,57,Washington Wizards,0,84,90
59,58,Cleveland Cavaliers,1,92,103
60,59,Indiana Pacers,0,81,93
61,60,Milwaukee Bucks,1,114,122
63,61,Golden State Warriors,1,118,125
64,62,Phoenix Suns,1,98,71
65,63,Los Angeles Lakers,1,116,118
66,64,Cleveland Cavaliers,0,100,96
67,65,Boston Celtics,1,88,112
68,66,Charlotte Bobcats,0,92,78
69,67,Miami Heat,0,91,108
70,68,Charlotte Bobcats,1,101,107
71,69,New York Knicks,0,94,99
72,70,New York Knicks,1,84,110
73,71,Atlanta Hawks,0,88,107
74,72,Detroit Pistons,1,99,82
75,73,Washington Wizards,1,92,109
76,74,Detroit Pistons,0,98,108
77,75,Washington Wizards,0,88,78
78,76,Minnesota Timberwolves,1,95,93
79,77,Milwaukee Bucks,1,83,100
80,78,Chicago Bulls,1,101,98
81,79,Chicago Bulls,0,97,88
82,80,Brooklyn Nets,0,93,87
84,81,Atlanta Hawks,1,113,96
85,82,Boston Celtics,0,114,90
