,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,109,91
1,2,Cleveland Cavaliers,0,91,94
2,3,Denver Nuggets,0,105,102
3,4,Washington Wizards,1,113,103
4,5,Miami Heat,0,96,87
5,6,Sacramento Kings,0,91,96
6,7,Oklahoma City Thunder,1,112,102
7,8,Charlotte Hornets,1,113,111
8,9,New York Knicks,0,118,107
9,10,Cleveland Cavaliers,1,117,121
10,11,Golden State Warriors,0,121,127
11,12,Denver Nuggets,1,113,111
12,13,Sacramento Kings,1,99,102
13,14,Los Angeles Clippers,1,115,123
14,15,Houston Rockets,1,115,102
15,16,Milwaukee Bucks,1,105,99
16,17,Philadelphia 76ers,0,122,95
17,18,Memphis Grizzlies,0,120,105
18,19,Los Angeles Lakers,0,113,80
19,20,Atlanta Hawks,0,128,84
21,21,Cleveland Cavaliers,0,112,116
22,22,Minnesota Timberwolves,0,124,110
23,23,Boston Celtics,1,101,94
24,24,Milwaukee Bucks,0,122,100
25,25,Philadelphia 76ers,1,123,114
26,26,Atlanta Hawks,0,121,125
27,27,Orlando Magic,1,109,79
28,28,Brooklyn Nets,0,116,104
29,29,Utah Jazz,1,104,98
30,30,Portland Trail Blazers,1,95,91
31,31,Golden State Warriors,1,111,121
32,32,Phoenix Suns,1,91,99
33,33,Los Angeles Lakers,1,123,114
34,34,San Antonio Spurs,1,82,110
35,35,Utah Jazz,0,101,93
36,36,Chicago Bulls,1,118,123
37,37,Houston Rockets,0,122,129
38,38,Boston Celtics,0,114,106
39,39,Brooklyn Nets,0,132,113
40,40,New York Knicks,0,116,101
42,41,Brooklyn Nets,1,119,109
43,42,Philadelphia 76ers,1,89,94
44,43,Charlotte Hornets,1,78,113
45,44,Phoenix Suns,0,103,115
46,45,San Antonio Spurs,0,106,108
47,46,Memphis Grizzlies,1,99,101
48,47,Milwaukee Bucks,0,102,86
49,48,Orlando Magic,0,113,114
50,49,New Orleans Pelicans,0,108,106
51,50,Boston Celtics,1,104,109
52,51,Orlando Magic,1,94,102
53,52,Brooklyn Nets,1,103,95
54,53,Los Angeles Clippers,0,118,109
55,54,Minnesota Timberwolves,1,109,112
56,55,Detroit Pistons,0,101,102
57,56,Chicago Bulls,1,94,105
58,57,Charlotte Hornets,0,90,85
59,58,Boston Celtics,0,107,97
60,59,Portland Trail Blazers,0,112,106
61,60,New York Knicks,1,92,91
63,61,Washington Wizards,0,96,105
64,62,Washington Wizards,1,114,106
65,63,Milwaukee Bucks,1,94,101
66,64,New Orleans Pelicans,1,94,87
67,65,Atlanta Hawks,1,99,105
68,66,Miami Heat,1,89,104
69,67,Dallas Mavericks,0,100,78
70,68,Oklahoma City Thunder,0,102,123
71,69,Detroit Pistons,1,87,75
72,70,Indiana Pacers,0,116,91
73,71,Chicago Bulls,0,122,120
74,72,Miami Heat,1,101,84
75,73,Dallas Mavericks,1,94,86
76,74,Orlando Magic,0,131,112
77,75,Charlotte Hornets,0,106,110
78,76,Indiana Pacers,0,111,100
79,77,Philadelphia 76ers,0,113,105
80,78,Indiana Pacers,1,90,108
81,79,Detroit Pistons,1,105,102
82,80,Miami Heat,0,96,94
84,81,New York Knicks,1,110,97
85,82,Cleveland Cavaliers,1,98,83
