,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,106,120
1,2,Cleveland Cavaliers,0,128,108
2,3,Baltimore Bullets,1,125,105
3,4,Atlanta Hawks,1,100,102
4,5,New York Knicks,1,92,95
5,6,Portland Trail Blazers,0,118,115
6,7,Philadelphia 76ers,0,108,111
7,8,Chicago Bulls,0,98,101
8,9,New York Knicks,0,99,111
9,10,Baltimore Bullets,0,111,100
10,11,Portland Trail Blazers,1,110,103
11,12,San Diego Rockets,0,114,102
12,13,Cleveland Cavaliers,0,109,74
13,14,Cincinnati Royals,0,107,121
14,15,San Diego Rockets,1,107,102
15,16,Milwaukee Bucks,1,100,119
16,17,Chicago Bulls,1,111,105
17,18,Boston Celtics,1,90,89
18,19,Buffalo Braves,0,123,108
19,20,Milwaukee Bucks,0,102,127
21,21,Philadelphia 76ers,1,104,96
22,22,Cleveland Cavaliers,1,108,99
23,23,Seattle SuperSonics,1,96,101
24,24,Los Angeles Lakers,0,92,88
25,25,Atlanta Hawks,0,113,106
26,26,Los Angeles Lakers,1,101,123
27,27,Phoenix Suns,0,100,105
28,28,Cincinnati Royals,0,113,124
29,29,Chicago Bulls,1,87,98
30,30,Detroit Pistons,1,110,99
31,31,Philadelphia 76ers,1,102,101
32,32,Baltimore Bullets,1,96,119
33,33,New York Knicks,0,101,94
34,34,Phoenix Suns,1,129,123
35,35,Seattle SuperSonics,0,108,91
36,36,Portland Trail Blazers,0,122,118
37,37,Philadelphia 76ers,0,99,108
38,38,Boston Celtics,0,108,138
39,39,Milwaukee Bucks,1,111,131
40,40,Atlanta Hawks,1,115,104
42,41,New York Knicks,1,103,111
43,42,Boston Celtics,1,144,106
44,43,Phoenix Suns,0,116,122
45,44,Phoenix Suns,1,81,102
46,45,Philadelphia 76ers,1,92,97
47,46,Buffalo Braves,1,108,115
48,47,San Diego Rockets,1,120,117
49,48,San Diego Rockets,0,109,103
50,49,New York Knicks,0,102,93
51,50,Cincinnati Royals,0,116,108
52,51,Los Angeles Lakers,1,110,130
53,52,Chicago Bulls,0,83,87
54,53,Baltimore Bullets,1,98,103
55,54,Detroit Pistons,1,129,112
56,55,Buffalo Braves,0,106,100
57,56,Los Angeles Lakers,0,87,85
58,57,Atlanta Hawks,0,101,99
59,58,Phoenix Suns,1,117,105
60,59,Portland Trail Blazers,1,117,123
61,60,Milwaukee Bucks,0,85,111
63,61,Los Angeles Lakers,1,104,119
64,62,Seattle SuperSonics,0,133,122
65,63,San Diego Rockets,1,111,119
66,64,Cincinnati Royals,0,133,119
67,65,Seattle SuperSonics,1,101,146
68,66,Boston Celtics,0,99,129
69,67,San Diego Rockets,0,103,109
70,68,Milwaukee Bucks,0,96,104
71,69,Buffalo Braves,1,109,91
72,70,Milwaukee Bucks,1,107,118
73,71,Detroit Pistons,1,117,115
74,72,Los Angeles Lakers,0,107,112
75,73,Atlanta Hawks,0,105,109
76,74,Chicago Bulls,0,103,130
77,75,Baltimore Bullets,0,109,103
78,76,Boston Celtics,0,112,134
79,77,Seattle SuperSonics,0,111,98
80,78,Detroit Pistons,0,116,107
81,79,Cleveland Cavaliers,1,103,108
82,80,Cincinnati Royals,1,110,92
84,81,Chicago Bulls,1,91,85
85,82,Seattle SuperSonics,1,106,119
