,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,0,121,109
1,2,Portland Trail Blazers,0,110,81
2,3,Portland Trail Blazers,1,119,113
3,4,Portland Trail Blazers,1,128,103
5,5,Utah Jazz,0,106,94
6,6,Utah Jazz,0,115,104
7,7,Utah Jazz,1,102,91
8,8,Utah Jazz,1,121,95
10,9,San Antonio Spurs,0,113,111
11,10,San Antonio Spurs,0,136,100
12,11,San Antonio Spurs,1,120,108
13,12,San Antonio Spurs,1,129,115
15,13,Cleveland Cavaliers,0,113,91
16,14,Cleveland Cavaliers,0,132,113
17,15,Cleveland Cavaliers,1,118,113
18,16,Cleveland Cavaliers,1,116,137
19,17,Cleveland Cavaliers,0,129,120
