,G,Opponent,Home_away,Tm,Opp
0,1,Syracuse Nationals,0,86,84
1,2,Syracuse Nationals,1,91,117
2,3,Minneapolis Lakers,0,71,93
3,4,Indianapolis Olympians,0,71,77
4,5,Indianapolis Olympians,0,76,79
5,6,Baltimore Bullets,0,81,79
6,7,Milwaukee Hawks,0,83,82
7,8,Baltimore Bullets,1,89,106
8,9,Baltimore Bullets,0,106,99
9,10,Baltimore Bullets,0,95,96
10,11,Fort Wayne Pistons,1,80,92
11,12,Boston Celtics,1,92,93
12,13,Boston Celtics,0,70,83
13,14,Milwaukee Hawks,0,77,78
14,15,Minneapolis Lakers,1,66,91
15,16,New York Knicks,0,82,89
16,17,New York Knicks,0,75,100
17,18,Syracuse Nationals,0,74,82
18,19,Rochester Royals,1,92,94
19,20,Boston Celtics,0,72,86
21,21,Boston Celtics,0,97,103
22,22,Rochester Royals,0,98,86
23,23,Boston Celtics,1,78,82
24,24,Syracuse Nationals,1,83,102
25,25,Fort Wayne Pistons,0,64,95
26,26,Fort Wayne Pistons,0,79,86
27,27,Fort Wayne Pistons,1,71,74
28,28,Rochester Royals,0,78,93
29,29,New York Knicks,1,54,72
30,30,New York Knicks,0,82,108
31,31,Baltimore Bullets,1,77,81
32,32,Fort Wayne Pistons,1,68,79
33,33,Indianapolis Olympians,1,76,71
34,34,Boston Celtics,0,82,84
35,35,Syracuse Nationals,0,77,87
36,36,Syracuse Nationals,1,72,76
37,37,New York Knicks,1,76,84
38,38,Indianapolis Olympians,0,74,76
39,39,Baltimore Bullets,1,68,82
40,40,New York Knicks,0,61,72
42,41,Rochester Royals,1,83,103
43,42,New York Knicks,0,85,90
44,43,Baltimore Bullets,0,96,88
45,44,New York Knicks,1,63,86
46,45,Syracuse Nationals,1,89,98
47,46,Rochester Royals,1,85,101
48,47,Boston Celtics,0,92,91
49,48,Minneapolis Lakers,1,84,92
50,49,Baltimore Bullets,0,95,75
51,50,Indianapolis Olympians,1,77,80
52,51,New York Knicks,1,69,85
53,52,Syracuse Nationals,1,73,86
54,53,Milwaukee Hawks,0,64,78
55,54,Syracuse Nationals,0,63,74
56,55,Boston Celtics,1,80,87
57,56,Minneapolis Lakers,0,73,85
58,57,Minneapolis Lakers,0,75,98
59,58,Milwaukee Hawks,1,73,87
60,59,Minneapolis Lakers,0,80,102
61,60,Indianapolis Olympians,1,73,90
63,61,Boston Celtics,0,75,82
64,62,Rochester Royals,0,78,69
65,63,Syracuse Nationals,0,88,87
66,64,Milwaukee Hawks,0,76,77
67,65,Milwaukee Hawks,0,72,69
68,66,New York Knicks,0,85,90
69,67,Baltimore Bullets,0,72,98
70,68,Baltimore Bullets,1,85,87
71,69,Boston Celtics,1,87,103
