,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
39,39,39,2000-01-21,30-156,WAS,,IND,W (+10),0,16:00,2,3,.667,0,0,,2,2,1.000,0,2,2,1,0,0,0,3,6,4.8
40,40,40,2000-01-22,30-157,WAS,@,ATL,L (-18),0,15:00,2,9,.222,0,0,,0,0,,3,2,5,1,0,0,0,2,4,1.1
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-01-26,30-161,WAS,@,TOR,L (-15),0,9:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-0.5
43,42,42,2000-01-29,30-164,WAS,,CLE,W (+5),0,10:00,0,3,.000,0,0,,2,2,1.000,0,1,1,1,1,2,3,0,2,0.3
44,43,43,2000-02-01,30-167,WAS,@,CLE,L (-4),0,17:00,1,1,1.000,0,0,,2,6,.333,2,3,5,1,0,1,1,4,4,3.2
45,44,44,2000-02-02,30-168,WAS,,MIN,W (+10),0,17:00,2,5,.400,0,0,,1,3,.333,2,3,5,2,0,2,1,1,5,5.2
46,45,45,2000-02-04,30-170,WAS,@,MIA,L (-7),0,36:00,6,15,.400,0,0,,2,2,1.000,2,8,10,0,0,0,3,5,14,4.7
47,46,46,2000-02-05,30-171,WAS,,CHH,L (-8),0,28:00,4,8,.500,0,0,,1,2,.500,2,2,4,3,0,1,3,3,9,5.2
48,47,47,2000-02-09,30-175,WAS,@,ORL,L (-11),0,18:00,2,5,.400,0,0,,2,2,1.000,1,2,3,1,0,1,1,0,6,5.0
49,48,48,2000-02-15,30-181,WAS,@,SEA,L (-29),0,23:00,2,5,.400,0,0,,3,4,.750,4,7,11,2,0,1,1,3,7,8.7
50,49,49,2000-02-16,30-182,WAS,@,VAN,L (-5),0,8:00,1,3,.333,0,0,,1,4,.250,3,0,3,1,0,0,1,1,3,1.5
51,50,50,2000-02-18,30-184,WAS,@,POR,L (-8),0,18:00,3,7,.429,0,0,,5,6,.833,1,4,5,0,2,1,0,2,11,10.7
52,51,51,2000-02-20,30-186,WAS,@,GSW,L (-9),0,12:00,2,5,.400,1,1,1.000,0,0,,1,4,5,0,0,0,0,1,5,3.8
53,52,52,2000-02-22,30-188,WAS,,MIL,W (+25),0,19:00,1,4,.250,0,0,,0,0,,2,6,8,2,0,0,1,2,2,2.4
54,53,53,2000-02-24,30-190,WAS,,PHO,L (-9),0,13:00,2,3,.667,0,0,,2,2,1.000,1,1,2,0,1,0,1,2,6,4.9
55,54,54,2000-02-26,30-192,WAS,,MIA,L (-10),0,15:00,1,3,.333,0,0,,0,0,,0,2,2,0,0,1,2,3,2,-1.6
56,55,55,2000-03-01,30-196,WAS,@,ATL,W (+19),0,16:00,3,7,.429,0,0,,3,4,.750,1,3,4,2,1,0,1,3,9,6.7
57,56,56,2000-03-02,30-197,WAS,,PHI,L (-3),0,19:00,1,3,.333,0,0,,2,2,1.000,1,2,3,3,0,2,5,3,4,0.9
58,57,57,2000-03-04,30-199,WAS,,DET,W (+6),0,6:00,0,0,,0,0,,0,0,,0,1,1,1,0,1,1,0,0,0.7
59,58,58,2000-03-12,30-207,WAS,,POR,L (-16),0,5:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1.2
60,59,59,2000-03-16,30-211,WAS,,LAL,W (+7),0,3:00,0,0,,0,0,,2,4,.500,0,0,0,0,0,0,0,2,2,0.4
