,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,1,117,120
1,2,New York Knicks,0,99,106
2,3,New York Knicks,1,127,113
3,4,New York Knicks,0,102,92
4,5,New York Knicks,1,80,101
5,6,New York Knicks,0,96,87
6,7,New York Knicks,1,114,127
